"업종별(1)",업종별(2),업종별(3),업종별(4),2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"제조업",전기장비,전동기발전기 및 전기변환등,소계,11341,4456,1704,2752,3985,471,368,173,2,491,5851,11364,3579,842,2737,2976,602,412,142,58,247,6926,3832,1915,664,1251,1232,683,520,161,33,117,1087,5250,3623,712,2911,1932,1691,541,173,107,206,599,5139,2810,924,1886,1802,1008,611,310,133,730,544,3707,1833,1274,559,1587,246,685,719,4,159,307,2642,1416,304,1112,1170,247,152,847,0,119,108,3294,1956,375,1581,1484,472,209,664,0,225,241,3125,2162,382,1781,1702,461,167,490,0,219,86
"제조업",전기장비,절연선 및 케이블,소계,2042,1449,213,1236,1339,110,420,36,6,16,115,1971,1060,413,647,882,178,384,31,10,161,326,1024,588,134,454,352,236,160,4,1,26,245,1509,702,165,538,337,366,129,7,0,51,620,3376,2009,85,1924,920,1089,881,21,0,96,369,3532,2505,118,2388,1857,649,355,159,123,78,312,1226,541,4,537,228,313,548,1,0,13,123,1429,761,4,757,462,299,412,1,0,12,244,1466,726,4,722,418,308,462,1,0,12,264
"제조업",전기장비,가정용기기,소계,5377,3213,706,2507,1855,1357,1708,16,13,113,316,3947,1138,289,849,953,185,392,74,0,407,1937,7056,4299,183,4116,1092,3208,183,11,26,161,2375,6470,1740,237,1502,1429,310,205,41,6,130,4348,6485,2035,257,1778,866,1169,239,41,73,189,3908,9170,3071,48,3023,1057,2014,817,61,32,227,4962,9492,3108,172,2936,992,2116,234,43,32,366,5710,10578,3463,169,3293,1098,2365,232,24,35,389,6435,10977,3606,225,3381,1169,2437,258,43,37,399,6634
"제조업",전기장비,기타 전기장비,소계,6050,3531,1442,2089,2003,1528,1569,287,8,284,372,6130,4478,2062,2416,1091,3387,179,75,181,409,807,7421,4542,2118,2424,1515,3028,479,285,244,933,937,6249,3402,1890,1512,1169,2233,1249,242,267,862,228,5287,3289,1592,1697,900,2389,356,232,271,814,326,17129,10522,7977,2545,2227,8296,662,692,1405,3792,56,16778,10109,7648,2462,2200,7910,690,739,1425,3752,62,19225,11609,8835,2774,2422,9187,837,732,1601,4318,128,19725,11936,9064,2871,2491,9445,842,759,1639,4409,140
"제조업",기계장비,소계,소계,36279,22682,6725,15957,13951,8731,6055,623,341,2944,3634,32299,23237,3743,19494,11225,12012,2998,377,264,2602,2820,27200,18920,9108,9812,14077,4843,2935,403,334,2016,2591,22263,12210,4146,8064,9815,2395,4421,534,58,2789,2252,18353,9943,3701,6242,7758,2186,3218,375,114,2047,2657,18479,9529,3440,6089,8063,1467,2287,359,56,2718,3530,21964,14044,5070,8974,10378,3666,4087,296,48,2179,1310,19609,10871,3127,7744,8053,2818,3969,787,57,2600,1325,20949,12302,3568,8734,9089,3213,3938,987,66,2218,1439
"제조업",기계장비,일반 목적용 기계,소계,14173,8071,3429,4642,4649,3422,2104,580,284,1972,1161,14037,8896,2135,6761,5655,3241,1600,318,206,1981,1035,17288,11962,7574,4388,9602,2360,1875,257,258,1172,1764,12407,6261,2724,3537,5484,776,2638,112,16,2104,1277,8451,4107,1357,2750,3319,787,1272,108,28,1162,1775,8472,3824,1476,2348,3338,487,1342,202,21,1348,1734,11829,7234,2143,5090,6165,1069,2052,236,41,1575,691,10539,5370,859,4511,4142,1228,1581,700,37,2111,741,11562,6393,1327,5066,4948,1445,1837,942,46,1582,762
"제조업",기계장비,특수 목적용 기계,소계,22106,14611,3296,11315,9302,5309,3951,43,57,972,2472,18262,14340,1607,12733,5569,8771,1397,59,58,621,1785,9912,6958,1534,5424,4476,2482,1061,146,76,844,827,9856,5949,1422,4527,4330,1619,1783,422,42,685,975,9902,5836,2344,3493,4438,1398,1946,267,86,885,881,10007,5705,1964,3741,4725,980,945,157,35,1369,1796,10136,6810,2927,3884,4213,2597,2035,60,7,604,619,9070,5501,2268,3233,3910,1591,2389,88,20,489,584,9387,5909,2241,3667,4141,1768,2100,45,20,636,676
"제조업",자동차,소계,소계,100320,63861,35664,28197,45831,18029,10810,3798,447,8661,12743,100853,58450,36918,21532,37711,20738,11465,3849,1251,12300,13539,106620,66624,41740,24884,47067,19557,12854,5377,1177,10090,10497,98168,56800,33754,23046,40562,16239,16018,5774,964,7607,11005,93057,57414,39935,17479,37051,20363,15275,5636,963,4743,9026,87268,50455,38018,12437,31633,18822,9035,6758,983,5190,14847,72769,46333,32058,14275,28173,18160,7077,4136,760,4225,10238,72885,39915,29846,10069,23332,16583,7805,4797,818,5147,14402,77457,41884,31143,10742,24863,17021,7908,4383,847,5652,16782
"제조업",자동차,자동차용 엔진 및 자동차,소계,29969,12080,10417,1663,9729,2351,6069,2013,393,5041,4373,31632,11472,9973,1499,5310,6162,5585,2396,1067,4338,6774,39231,17758,15282,2476,13103,4655,6927,3832,1000,5458,4255,44429,22804,16566,6237,18850,3953,6204,3640,825,4563,6393,41689,24473,21589,2884,14500,9973,5437,3436,779,3545,4019,40500,19431,18180,1251,10583,8848,5510,3637,806,3453,7663,31192,15992,13999,1993,7119,8873,4514,2794,615,2720,4557,35044,16552,15157,1395,7080,9472,5097,3187,700,3686,5822,35572,16890,15412,1478,7216,9674,5146,3211,707,3728,5890
"제조업",자동차,자동차 차체 및 트레일러 부품,소계,70351,51781,25247,26534,36103,15678,4741,1785,53,3620,8370,69221,46977,26945,20032,32401,14576,5880,1453,184,7962,6765,67389,48866,26458,22408,33964,14902,5928,1545,177,4632,6242,53740,33997,17188,16809,21711,12285,9814,2134,139,3044,4612,51368,32942,18347,14595,22551,10390,9838,2200,184,1198,5007,46768,31024,19839,11186,21051,9974,3525,3121,177,1737,7184,41577,30341,18059,12283,21055,9287,2563,1342,144,1504,5682,37840,23363,14689,8674,16252,7111,2708,1609,119,1461,8580,41885,24994,15731,9263,17647,7347,2762,1172,141,1925,10892
"제조업",기타운송장비,소계,소계,21749,11390,3687,7703,2904,8486,4300,798,220,1462,3579,15909,10016,4277,5739,2773,7242,3113,72,200,460,2049,15532,9447,6061,3386,4391,5056,2927,434,403,952,1368,8875,3973,1152,2821,2048,1925,2503,486,173,897,842,10952,5150,1701,3448,3218,1932,2956,182,176,955,1532,11830,4806,839,3967,2940,1866,4666,38,418,1077,825,17008,5476,1282,4194,4027,1449,5597,136,527,1270,4002,17211,3299,1023,2276,1986,1313,7469,150,782,1756,3754,18347,3614,1022,2592,2151,1463,7788,146,631,2147,4020
"제조업",기타운송장비,선박 및 보트건조,소계,18689,10290,3279,7011,2567,7723,4039,597,207,1410,2147,13738,8710,3359,5351,2004,6706,2841,67,172,347,1601,12555,7688,5722,1966,3428,4260,2634,326,387,254,1266,4719,1984,856,1127,841,1143,1382,444,153,155,601,7764,3926,1511,2415,2681,1245,2538,127,174,12,987,8039,2048,25,2024,716,1332,4467,29,415,345,735,12196,1874,280,1594,743,1131,5319,91,525,531,3855,12816,1617,269,1348,608,1010,6141,131,780,662,3485,14193,2115,277,1838,937,1179,6493,126,629,1093,3736
"제조업",기타운송장비,철도항공기 및 기타운송장비,소계,3060,1099,407,692,337,762,261,202,13,53,1432,2170,1305,918,387,769,536,271,5,28,113,448,2977,1759,339,1420,963,796,293,109,17,698,103,4156,1989,296,1693,1207,782,1121,42,21,742,241,3187,1223,190,1033,537,687,419,55,3,943,545,3790,2757,814,1943,2223,534,199,9,3,733,89,4813,3602,1002,2600,3284,318,278,45,2,739,147,4394,1682,754,928,1378,304,1329,19,2,1094,269,4155,1499,745,754,1214,285,1295,20,2,1054,285
"제조업",가구,소계,소계,1250,808,281,527,688,120,114,56,8,99,166,1897,1284,303,981,1138,145,114,39,8,99,354,2542,1617,173,1444,1508,109,96,10,0,774,44,2362,672,143,529,581,91,905,36,0,682,68,1223,751,167,584,626,126,16,9,0,375,72,713,513,146,367,488,25,80,4,2,12,103,1299,923,155,768,898,25,194,23,4,2,153,1362,1020,225,795,994,26,88,141,0,2,110,1229,901,159,742,878,23,75,154,0,2,97
"제조업",기타제품,소계,소계,1096,675,88,587,624,51,188,18,1,0,213,720,340,66,274,301,40,13,0,1,7,359,1586,992,37,955,477,515,132,2,0,1,459,1771,789,471,317,632,156,67,4,0,206,705,1626,744,430,314,414,330,128,153,13,282,306,1922,690,265,425,561,128,83,219,6,59,867,631,364,111,253,289,75,29,173,0,13,52,613,254,82,172,187,66,46,230,0,12,72,708,249,70,180,199,50,61,308,0,18,71
"비제조업",소계,소계,소계,940953,725214,288913,436301,681895,43320,114019,6895,1108,11633,82084,951087,710650,199557,511093,647764,62886,123980,10084,8186,8993,89194,930913,733821,223067,510754,684161,49660,109568,6129,3848,10862,66685,837951,630586,176163,454422,589306,41280,124944,8417,9169,15166,49668,735761,541836,165745,376091,505642,36194,112062,7739,12078,17744,44303,767335,563773,196752,367020,532141,31632,118554,7160,9425,21138,47285,763156,557232,245293,311939,508709,48523,114893,2625,5096,19170,64140,801995,591045,253221,337824,540398,50646,120479,3038,5087,19980,62366,805660,610312,265997,344315,554316,55996,119248,3393,5570,17073,50063
"비제조업",광업,소계,소계,1856,682,121,561,626,56,162,48,9,0,955,1662,864,131,733,864,0,215,82,12,0,491,1506,220,0,220,220,0,445,41,17,3,781,963,205,0,205,205,0,299,21,9,0,429,1111,205,13,192,148,57,391,42,10,4,460,783,202,0,202,202,0,369,45,4,0,162,364,60,0,60,60,0,285,8,4,0,7,335,62,0,62,62,0,248,17,3,0,6,369,57,0,57,57,0,281,21,4,0,7
"비제조업",전기가스증기및 수도사업,소계,소계,241071,201384,13072,188312,201384,0,31704,2770,272,334,4606,234803,155761,11597,144164,155762,0,61924,3118,2204,353,11442,195418,122694,2208,120486,119091,3603,55510,3655,2720,840,9999,196662,115642,17624,98018,115642,0,63446,2788,6364,1700,6723,174413,97416,17816,79600,97271,145,56485,4185,9944,1031,5353,195414,118431,22408,96022,118431,0,57555,3301,7208,966,7953,163141,101903,19651,82253,101903,0,45438,1436,3049,1041,10273,168375,103412,19585,83827,103412,0,49978,1468,2493,1005,10019,171803,104586,20844,83741,104447,139,51628,1555,2700,1068,10265
"비제조업",건설업,소계,소계,134168,117379,108256,9123,116237,1142,12712,766,72,784,2455,167816,149407,42407,107000,148201,1206,15976,25,69,343,1995,149449,131737,34372,97365,130093,1644,14133,0,8,166,3404,121938,108481,38382,70099,107891,589,9738,35,12,140,3532,112408,96258,39617,56642,95737,521,12038,1,47,62,4002,113304,86614,37383,49230,84865,1748,20544,66,184,196,5701,104139,57835,8070,49764,56711,1123,36508,179,418,548,8651,117662,72753,8763,63990,70650,2104,33828,411,1250,1039,8380,112894,68964,8981,59983,66715,2249,31289,466,1419,1223,9533
"비제조업",서비스업,소계,소계,563858,405769,167464,238305,363647,42122,69440,3311,755,10515,74068,546806,404617,145421,259196,342937,61680,45866,6859,5902,8296,75266,584540,479170,186487,292683,434757,44413,39480,2433,1103,9852,52501,518389,406258,120158,286100,365568,40690,51462,5573,2784,13327,38984,447829,347957,108299,239658,312486,35470,43149,3512,2077,16647,34488,457833,358526,136961,221566,328643,29883,40086,3748,2028,19976,33469,495513,397434,217572,179863,350035,47399,32662,1002,1625,17581,45209,515623,414818,224873,189945,366275,48543,36425,1142,1341,17936,43960,520593,436705,236171,200535,383098,53608,36050,1352,1447,14782,30257
"비제조업",서비스업,하수폐기물처리 원료재생 및 환경복원업 ,소계,4610,1908,338,1570,1867,41,1405,6,410,0,881,11171,1970,30,1940,1900,70,2862,2,5079,2,1256,5891,4366,0,4366,4177,188,747,131,426,3,219,5700,2480,17,2463,2480,0,2036,3,1154,7,19,3114,1081,0,1081,1034,47,919,46,182,31,855,4350,2659,30,2629,2593,66,1491,6,3,14,177,2175,1241,0,1241,1241,0,859,0,8,13,54,2417,1473,3,1469,1473,0,749,0,7,0,188,2403,1561,3,1558,1561,0,613,0,7,0,222
"비제조업",서비스업,도매 및 소매업,소계,100483,50110,3836,46274,49955,155,9713,77,178,646,39758,71455,32581,293,32288,31659,922,7538,1694,561,943,28139,71654,51086,294,50792,50963,123,5263,106,168,841,14189,75704,50969,2837,48132,50747,222,8001,206,573,1127,14828,77027,54912,2758,52154,50021,4890,7610,548,246,597,13113,64954,46876,1462,45414,44597,2279,6987,2402,852,558,7279,60720,28120,293,27827,26629,1491,10185,312,204,178,21721,60223,30262,245,30017,28644,1618,12833,258,42,63,16766,51994,33014,625,32389,31519,1496,8566,175,14,69,10156
"비제조업",서비스업,도매 및 소매업,자동차 및 부품 판매업,3422,1558,0,1558,1558,0,865,0,0,60,939,3559,1818,15,1803,1818,0,103,0,0,0,1638,3875,3478,58,3420,3420,58,89,0,0,0,309,2397,1650,0,1650,1650,0,174,0,3,0,571,2967,1788,521,1267,1559,230,738,137,44,7,252,1741,514,29,486,485,29,374,34,11,2,806,991,309,0,309,309,0,168,0,0,0,513,961,310,0,310,309,0,188,0,0,0,463,719,339,0,339,338,0,47,0,0,0,334
"비제조업",서비스업,도매 및 소매업,도매 및 상품중개업,40557,13385,3784,9601,13308,78,2259,77,25,363,24447,10988,5645,199,5446,4987,658,772,153,289,157,3972,15619,7521,217,7304,7455,65,1378,103,5,81,6531,23551,14247,112,14135,14138,109,2425,167,426,283,6004,22550,13221,273,12948,12791,430,2652,390,72,73,6143,17746,9456,1050,8406,9205,251,1164,2305,540,343,3937,12830,5170,188,4982,4680,490,1022,270,18,55,6296,9090,4456,130,4325,4062,394,981,222,42,63,3326,8856,4371,509,3862,4146,225,1125,137,14,69,3141
"비제조업",서비스업,도매 및 소매업,소매업; 자동차 제외,56503,35167,52,35115,35090,78,6588,0,153,223,14372,56908,25118,79,25039,24854,264,6662,1541,272,786,22529,52160,40089,20,40069,40088,0,3796,3,163,761,7350,49756,35072,2725,32347,34959,113,5403,39,144,844,8254,51509,39903,1965,37938,35672,4231,4220,21,130,517,6718,45466,36906,384,36522,34907,1999,5448,62,302,213,2536,46899,22641,105,22536,21640,1001,8995,42,186,123,14912,50173,25496,115,25381,24272,1224,11663,37,0,0,12977,42418,28305,116,28188,27034,1270,7394,38,0,0,6682
"비제조업",서비스업,운수업,소계,99039,74763,664,74099,44369,30394,11267,2830,94,529,9556,143311,113716,401,113315,54078,59637,11328,4620,153,225,13270,135036,108982,452,108530,71466,37516,19000,1083,112,100,5759,129262,102491,957,101534,69703,32788,18191,3800,241,515,4025,110346,83676,1691,81985,56937,26739,20806,996,256,202,4409,112275,79146,504,78642,51759,27387,21769,849,1106,283,9122,96725,75280,233,75047,29724,45556,16599,325,1372,193,2956,111332,88342,205,88137,41684,46658,17954,459,1282,184,3110,130489,102209,366,101843,50346,51863,21451,740,1416,268,4405
"비제조업",서비스업,운수업,육상운송 및 파이프라인 운송업,22497,11540,6,11534,11540,0,6092,6,32,306,4519,27943,15374,255,15119,15333,41,6366,128,109,106,5860,23639,12324,181,12143,12217,107,7992,869,22,75,2357,28861,19087,760,18327,18742,346,7512,624,130,188,1320,24649,12717,766,11951,12717,0,9025,669,169,25,2045,29729,13580,493,13088,13330,250,9788,334,467,104,5456,19010,12959,233,12726,12776,183,4554,198,324,15,960,22393,16286,205,16081,16064,222,4275,436,226,20,1150,30567,21826,366,21461,21516,310,5446,706,236,87,2266
"비제조업",서비스업,운수업,수상 운송업,23660,23022,652,22370,6525,16496,152,33,62,7,385,30552,29775,101,29674,6763,23012,700,0,26,6,46,19104,18218,211,18007,7683,10535,429,17,0,0,439,17854,17617,151,17466,4479,13139,64,0,0,0,173,13810,12749,925,11824,3734,9015,591,17,22,0,432,15458,14135,0,14135,2548,11586,631,0,39,0,653,43913,41670,0,41670,10434,31235,1281,0,116,0,847,47250,45206,0,45206,10669,34537,1346,0,50,0,649,56312,53700,0,53700,12056,41644,1599,0,141,0,872
"비제조업",서비스업,운수업,항공 운송업,25142,21242,0,21242,7581,13661,3456,1,0,183,260,45136,41032,36,40996,4892,36140,2591,5,0,101,1408,41212,36395,60,36335,9879,26516,3033,0,0,24,1760,27743,21604,0,21604,2724,18880,4735,0,0,327,1077,24217,17266,0,17266,1540,15726,5541,0,0,140,1270,23818,17132,0,17132,1746,15386,6002,0,0,137,547,21105,15150,0,15150,1556,13594,5309,0,0,121,526,25742,14401,0,14401,3163,11237,10525,0,0,86,731,26289,13087,0,13087,3722,9365,12512,0,0,72,618
"비제조업",서비스업,운수업,창고 및 운송관련 서비스업,27741,18960,6,18954,18723,236,1567,2790,0,33,4392,39681,27535,8,27527,27090,445,1671,4488,19,12,5956,51081,42044,0,42044,41687,358,7546,198,91,0,1202,54804,44182,46,44136,43758,424,5879,3176,111,0,1455,47670,40944,0,40944,38946,1998,5650,311,65,36,663,43271,34299,11,34288,34134,165,5348,515,601,43,2466,12697,5501,0,5501,4957,544,5456,127,932,57,623,15946,12450,0,12450,11788,662,1808,24,1005,78,581,17320,13596,0,13596,13052,544,1894,33,1039,109,649
"비제조업",서비스업,숙박 및 음식점업,소계,19308,12880,2630,10250,12378,503,3118,27,35,23,3226,19298,12541,2042,10499,12027,514,2835,112,74,33,3702,18617,11756,2280,9476,11430,326,3098,177,29,229,3328,20541,13668,3288,10380,12811,857,5604,1,11,88,1169,16345,11341,1717,9624,10236,1105,3358,15,30,8,1593,11396,5225,842,4384,5216,9,3642,160,2,25,2342,5546,3343,603,2740,3334,9,959,42,0,14,1188,4419,2611,389,2222,2611,0,867,28,0,1,912,3899,2184,317,1867,2184,0,939,23,0,0,753
"비제조업",서비스업,숙박 및 음식점업,숙박업,10445,5340,134,5206,5340,0,2617,22,35,23,2409,10095,4819,1487,3332,4319,499,2096,104,12,33,3032,10437,5617,1970,3647,5592,26,1711,28,29,217,2835,14001,9014,2324,6691,9014,0,4488,0,11,88,400,8858,5489,599,4890,5489,0,2344,15,30,0,980,7198,3317,668,2649,3317,0,2989,10,0,0,882,3577,2721,474,2247,2721,0,647,6,0,0,203,2957,2051,260,1791,2051,0,727,15,0,0,165,2406,1669,211,1458,1669,0,576,12,0,0,148
"비제조업",서비스업,숙박 및 음식점업,음식점 및 주점업,8863,7540,2496,5044,7038,503,500,5,0,0,817,9203,7722,555,7167,7707,15,740,8,62,0,671,8180,6139,310,5829,5839,300,1387,149,0,12,493,6540,4654,964,3690,3797,857,1116,1,0,0,769,7487,5852,1118,4734,4747,1105,1013,0,0,8,613,4198,1908,173,1734,1899,9,653,150,2,25,1461,1969,622,129,493,613,9,312,36,0,14,985,1462,561,130,431,561,0,140,13,0,1,748,1493,515,106,409,515,0,362,11,0,0,605
"비제조업",서비스업,정보통신업,소계,102398,62324,1676,60648,60921,1404,29622,99,34,3807,6511,87690,62508,2014,60494,62395,113,9271,146,5,2058,13702,101491,71878,1644,70234,71625,253,5873,175,328,3073,20164,90544,73054,2322,70732,72890,164,6623,335,170,2691,7672,91944,74526,6746,67780,73473,1053,6868,318,1257,3862,5113,107826,96167,26897,69271,96076,91,2959,272,32,5666,2730,98743,83471,25782,57690,83378,94,1204,185,2,11570,2310,94030,77894,23241,54652,77851,43,1130,158,0,12454,2393,89334,74215,22957,51258,74175,40,1337,271,0,11038,2474
"비제조업",서비스업,정보통신업,출판업,4686,864,193,671,828,36,1951,10,23,208,1630,3325,993,52,941,975,19,471,5,0,156,1700,17552,1451,124,1327,1353,98,448,0,31,368,15253,6796,2758,119,2639,2754,4,630,38,0,2159,1210,11952,9319,127,9192,9308,11,832,0,45,65,1690,3802,544,43,501,544,0,1177,0,0,450,1631,2844,1413,301,1111,1413,0,453,8,0,186,785,2331,708,125,583,708,0,457,1,0,276,890,2175,363,121,242,363,0,454,1,0,427,930
"비제조업",서비스업,정보통신업,영상·오디오 기록물 제작 및 배급업,1226,780,33,747,744,36,290,0,0,67,88,2918,2236,1288,948,2236,0,443,0,0,60,178,2084,1222,318,904,1204,17,301,17,17,0,527,1779,1236,178,1059,1236,0,534,2,0,6,0,4133,3156,868,2288,3052,104,614,0,0,0,363,1161,1096,523,573,1096,0,32,0,0,21,13,872,872,412,460,872,0,0,0,0,0,0,772,772,465,307,772,0,0,0,0,0,0,731,731,440,291,731,0,0,0,0,0,0
"비제조업",서비스업,정보통신업,방송업,4211,2223,544,1679,2223,0,700,65,0,70,1153,5008,1931,400,1531,1931,0,870,133,0,72,2002,4312,2895,417,2478,2895,0,566,154,0,171,526,5868,3236,633,2603,3236,0,677,275,0,45,1636,5294,2861,396,2465,2746,115,547,307,0,27,1552,1873,1037,240,797,1037,0,309,272,0,56,199,1466,445,0,445,445,0,653,178,0,7,183,1446,617,0,617,617,0,576,157,0,21,75,2014,705,0,705,705,0,736,270,0,192,110
"비제조업",서비스업,정보통신업,통신업,78143,54014,836,53178,54014,0,18954,0,0,2696,2478,67847,53030,0,53030,53017,13,4691,0,0,1725,8401,65445,61371,77,61294,61361,9,1221,0,0,2453,400,63504,60641,996,59645,60641,0,870,0,0,376,1618,58767,53387,5304,48082,53295,91,1374,1,1,3725,279,97686,92125,26085,66040,92073,52,454,0,0,5071,37,80400,76545,21283,55262,76507,38,0,0,2,3842,11,75647,71790,19020,52770,71755,35,0,0,0,3840,17,71089,67443,17895,49547,67410,33,0,0,0,3613,34
"비제조업",서비스업,정보통신업,컴퓨터 프로그래밍 시스템 통합 및 관리업,11347,2605,62,2543,2181,424,7216,0,11,759,756,6267,2924,236,2688,2842,82,2459,8,5,23,848,8998,3053,697,2356,2924,128,2542,4,180,61,3159,9824,3520,396,3124,3360,160,3259,3,93,89,2860,8964,4020,50,3970,3289,731,2792,10,1210,45,887,2186,668,6,663,630,39,755,0,8,39,716,646,393,25,367,337,56,94,0,0,11,149,638,368,32,335,360,8,95,0,0,4,171,794,465,31,435,458,7,144,0,0,4,181
"비제조업",서비스업,정보통신업,정보서비스업,2785,1838,7,1831,930,908,510,25,0,7,405,2326,1394,39,1355,1394,0,337,0,0,23,573,3100,1888,11,1877,1887,0,795,0,100,19,298,2773,1662,0,1662,1662,0,653,17,77,16,347,2834,1782,0,1782,1782,0,709,0,0,0,343,1117,697,0,697,697,0,233,0,24,29,134,12514,3805,3760,45,3805,0,3,0,0,7524,1182,13195,3639,3599,40,3639,0,2,0,0,8313,1241,12532,4509,4471,38,4509,0,4,0,0,6801,1219
"비제조업",서비스업,부동산 및 임대업,소계,186106,183705,157872,25833,183704,0,493,3,0,0,1906,172713,170890,140422,30468,170889,0,293,2,0,0,1528,220133,216037,181006,35031,210188,5849,225,6,4,13,3846,152179,147713,110028,37685,141585,6128,621,78,0,7,3760,116878,111285,95271,16015,110123,1162,892,203,0,829,3669,128874,119722,107130,12592,119713,9,851,23,2,73,8205,213429,197974,190626,7348,197957,17,798,42,0,56,14558,226060,207138,200758,6380,207116,22,744,56,0,40,18083,229084,218592,211874,6718,218569,23,926,59,0,42,9466
"비제조업",서비스업,전문과학 및 기술서비스업,소계,34714,13678,447,13231,4053,9626,7818,6,4,5333,7876,22581,1921,220,1701,1525,396,8953,5,9,4880,6813,12716,3412,740,2672,3357,55,1784,5,32,4488,2994,28813,7395,322,7072,6866,528,5798,564,558,8308,6189,20920,7051,110,6941,6881,170,664,597,6,9998,2603,17623,3355,86,3270,3318,38,602,7,0,12924,735,11418,4421,16,4405,4187,233,1046,1,0,5201,749,10914,3695,9,3686,3493,202,1030,2,0,5088,1099,6882,1579,9,1570,1393,186,918,2,0,3276,1108
"비제조업",서비스업,보건업 및 사회복지서비스업,소계,17199,6400,0,6400,6400,0,6005,263,0,177,4355,18587,8492,0,8492,8465,27,2786,278,20,155,6856,19004,11653,71,11582,11550,103,3490,749,4,1105,2002,15646,8488,387,8101,8485,3,4589,585,78,585,1322,11256,4084,7,4077,3780,304,2031,788,99,1121,3133,10536,5376,11,5365,5371,5,1788,30,31,433,2879,6758,3585,20,3565,3585,0,1012,95,39,355,1672,6229,3403,21,3382,3403,0,1118,181,11,106,1409,6508,3351,20,3332,3351,0,1301,83,10,89,1674
